CLIENT_ID;GENERO;EDAD;NSE;ESTADOCIVIL;DEPARTAMENTO;CAPDEUDA
1940;M;47;1;;LA LIBERTAD;50.20037531
1941;M;34;1;;PIURA;49.06097411
1942;M;50;1;;AREQUIPA;49.7894021
1943;F;61;1;;CUSCO;50.41621155
1944;M;58;1;;AYACUCHO;50.04851766
1945;M;32;1;;ICA;50.71121252
1946;F;17;1;;ICA;50.21620683
1947;M;29;1;;TACNA;50.84073459
1948;F;38;1;;JUNIN;48.52388455
1949;M;35;1;;PASCO;51.10002589
1950;M;48;1;;JUNIN;49.53711142
1951;F;21;1;;PASCO;50.42008953
1952;F;62;1;;PASCO;49.2822204
1953;M;40;1;;LIMA;49.60083744
1954;F;48;1;;LIMA;51.4104673
1955;F;29;1;;LIMA;48.63616565
1956;F;64;1;;LIMA;48.31015018
1957;M;31;1;;LIMA;50.63679125
1958;M;27;1;;LIMA;51.6936605
1959;M;57;1;;LIMA;48.87993673
1960;M;47;1;;AREQUIPA;50.65573676
1961;F;45;1;;AREQUIPA;49.50751421
1962;F;38;1;;CUSCO;50.04982913
1963;F;42;1;;CUSCO;48.42844557
1964;M;21;1;;PUNO;48.11371204
1965;M;65;1;;AYACUCHO;48.47251543
1966;M;51;1;;TACNA;49.60309339
1967;F;50;1;;MOQUEGUA;50.31887934
1968;M;37;1;;LORETO;49.41853183
1969;F;50;1;;UCAYALI;49.99173198
1970;F;39;1;;ANCASH;50.71049302
1971;M;28;1;;LA LIBERTAD;48.9572065
1972;M;41;1;;PIURA;50.79190614
1973;M;50;1;;AREQUIPA;49.0566544
1974;M;48;1;;CUSCO;48.90987242
1975;M;45;1;;AYACUCHO;50.40777475
1976;M;44;1;;ICA;50.24250454
1977;M;43;1;;ICA;51.53928615
1978;F;25;1;;TACNA;52.12172729
1979;F;16;1;;JUNIN;49.90528641
1980;F;28;1;;PASCO;51.37746889
1981;F;60;1;;JUNIN;50.62264703
1982;M;18;1;;PASCO;51.3762047
1983;M;32;1;;PASCO;50.59278911
1984;M;55;1;;LIMA;51.15194875
1985;M;33;1;;LIMA;50.54972659
1986;M;19;1;;LIMA;48.90847478
1987;F;33;1;;LIMA;50.4301718
1988;F;40;1;;LIMA;50.85796901
1989;M;49;1;;LIMA;47.81479043
1990;M;55;1;;LIMA;47.0308525
1991;F;32;1;;AREQUIPA;49.75012008
1992;M;15;1;;AREQUIPA;50.37354835
1993;F;31;1;;CUSCO;50.26488739
1994;M;32;1;;CUSCO;48.6343511
1995;M;24;1;;PUNO;51.57830669
1996;M;41;1;;AYACUCHO;50.14259426
1997;F;43;1;;TACNA;52.06613291
1998;M;18;1;;MOQUEGUA;48.77879257
1999;M;38;1;;LORETO;51.46401432
2000;F;34;1;;UCAYALI;49.75917657
2001;F;65;1;;ANCASH;49.17520605
2002;M;34;1;;LA LIBERTAD;49.92548456
2003;M;35;1;;PIURA;50.69810386
2004;M;26;1;;AREQUIPA;49.60361971
2005;F;37;1;;CUSCO;49.00659569
2006;F;46;1;;AYACUCHO;50.65556117
2007;F;56;1;;ICA;50.99588371
2008;M;34;1;;ICA;49.94809598
2009;M;52;1;;TACNA;52.15856695
2010;F;15;1;;JUNIN;50.03989274
2011;F;53;1;;PASCO;50.09980562
2012;M;39;1;;JUNIN;49.50870769
2013;F;64;1;;PASCO;51.17337279
2014;F;21;1;;PASCO;51.52132839
2015;F;43;1;;LIMA;49.21236659
2016;M;39;1;;LIMA;49.3529079
2017;M;19;1;;LIMA;50.33671473
2018;M;60;1;;LIMA;47.76547843
2019;F;36;1;;LIMA;49.68774982
2020;M;61;1;;LIMA;50.7588773
2021;F;43;1;;LIMA;50.30544264
2022;M;30;1;;AREQUIPA;49.40356767
2023;M;53;1;;AREQUIPA;49.13628059
2024;F;21;1;;CUSCO;50.73281201
2025;F;37;1;;CUSCO;49.74933255
2026;M;20;1;;PUNO;51.88469991
2027;F;23;1;;AYACUCHO;50.67807147
2028;F;50;1;;TACNA;51.44574081
2029;M;36;1;;MOQUEGUA;50.18279057
2030;M;56;1;;LORETO;48.56709678
2031;F;18;1;;UCAYALI;51.22772508
2032;F;25;1;;ANCASH;49.43893887
2033;M;38;1;;LA LIBERTAD;50.07413576
2034;M;32;1;;PIURA;49.36868804
2035;M;16;1;;AREQUIPA;48.72560858
2036;M;17;1;;CUSCO;50.62349635
2037;F;58;1;;AYACUCHO;49.26815778
2038;M;41;1;;ICA;48.40936671
2039;F;37;1;;ICA;50.70445698
2040;M;50;1;;TACNA;51.24609931
2041;M;16;1;;JUNIN;51.11282588
2042;F;38;1;;PASCO;50.22666272
2043;F;29;1;;JUNIN;49.43431515
2044;M;33;1;;PASCO;49.41405663
2045;M;51;1;;PASCO;50.16898156
2046;M;32;1;;LIMA;50.21915537
2047;F;20;1;;LIMA;48.61453558
2048;M;50;1;;LIMA;48.62134604
2049;F;43;1;;LIMA;50.62880228
2050;M;15;1;;LIMA;50.67693598
2051;M;34;1;;LIMA;50.40969833
2052;M;26;1;;LIMA;50.57883607
2053;F;57;1;;AREQUIPA;51.28490604
2054;M;20;1;;AREQUIPA;51.37934259
2055;M;42;1;;CUSCO;50.18853436
2056;M;32;1;;CUSCO;49.89545089
2057;M;24;1;;PUNO;48.82911098
2058;F;26;1;;AYACUCHO;50.37253731
2059;M;49;1;;TACNA;51.4068428
2060;F;51;1;;MOQUEGUA;49.60457708
2061;M;25;1;;LORETO;50.80521632
2062;M;57;1;;UCAYALI;50.1056808
2063;M;30;1;;ANCASH;51.54947679
2064;F;64;1;;LA LIBERTAD;49.59260988
2065;M;64;1;;PIURA;50.05071836
2066;F;47;1;;AREQUIPA;50.22785585
2067;F;37;1;;CUSCO;48.9626073
2068;M;60;1;;AYACUCHO;50.76034492
2069;F;28;1;;ICA;48.49035995
2070;F;15;1;;ICA;52.02070228
2071;F;62;1;;TACNA;50.40396719
2072;F;64;1;;JUNIN;50.6380108
2073;F;26;1;;PASCO;49.08164263
2074;M;19;1;;JUNIN;49.42516919
2075;M;62;1;;PASCO;49.82716213
2076;M;65;1;;PASCO;51.02635789
2077;F;19;1;;LIMA;50.14918673
2078;F;62;1;;LIMA;48.96592014
2079;F;61;1;;LIMA;49.7622724
2080;M;37;1;;LIMA;50.26595097
2081;M;56;1;;LIMA;49.19463133
2082;F;59;1;;LIMA;49.40827117
2083;F;57;1;;LIMA;49.50700697
2084;M;33;1;;AREQUIPA;48.55346196
2085;F;41;1;;AREQUIPA;48.51221016
2086;M;44;1;;CUSCO;50.8782109
2087;M;20;1;;CUSCO;51.26499479
2088;M;26;1;;PUNO;50.81141532
2089;F;58;1;;AYACUCHO;50.27848153
2090;M;31;1;;TACNA;48.55055463
2091;F;57;1;;MOQUEGUA;50.4221212
2092;F;50;1;;LORETO;50.43885016
2093;M;40;1;;UCAYALI;51.16976777
2094;M;30;1;;ANCASH;49.79125302
2095;F;32;1;;LA LIBERTAD;49.54465067
2096;M;61;1;;PIURA;50.30909729
2097;F;64;1;;AREQUIPA;49.28401532
2098;M;58;1;;CUSCO;49.02046658
2099;M;26;1;;AYACUCHO;51.10347301
2100;M;40;1;;ICA;50.70432887
2101;F;42;1;;ICA;50.80632777
2102;M;61;1;;TACNA;50.65739334
2103;M;44;1;;JUNIN;49.2419428
2104;F;19;1;;PASCO;48.98983631
2105;M;20;1;;JUNIN;47.36567715
2106;F;23;1;;PASCO;49.19819242
2107;M;49;1;;PASCO;49.15392025
2108;F;39;1;;LIMA;50.16144728
2109;M;51;1;;LIMA;49.8583761
2110;M;23;1;;LIMA;48.20163189
2111;F;49;1;;LIMA;50.09947511
2112;M;53;1;;LIMA;48.93689129
2113;M;17;1;;LIMA;50.64454551
2114;M;41;1;;LIMA;49.85498902
2115;M;31;1;;AREQUIPA;48.59256283
2116;M;40;1;;AREQUIPA;51.52635959
2117;F;15;1;;CUSCO;49.87323704
2118;F;30;1;;CUSCO;49.81558827
2119;F;47;1;;PUNO;50.26653418
2120;F;27;1;;AYACUCHO;49.94410981
2121;M;62;1;;TACNA;49.6891936
2122;F;38;1;;MOQUEGUA;47.65854819
2123;M;65;1;;LORETO;49.73215715
2124;F;16;1;;UCAYALI;49.47755752
2125;F;15;1;;ANCASH;51.2069298
2126;F;54;1;;LA LIBERTAD;51.49708964
2127;F;64;1;;PIURA;48.65414671
2128;M;34;1;;AREQUIPA;50.26476415
2129;F;20;1;;CUSCO;50.28866888
2130;M;51;1;;AYACUCHO;49.22418438
2131;M;47;1;;ICA;51.56349883
2132;M;52;1;;ICA;51.34964038
2133;M;46;1;;TACNA;49.95907384
2134;M;21;1;;JUNIN;51.75559715
2135;M;58;1;;PASCO;47.30292916
2136;M;34;1;;JUNIN;49.28247107
2137;M;64;1;;PASCO;50.69284574
2138;M;43;1;;PASCO;51.39051088
2139;M;21;1;;LIMA;50.52348374
2140;F;48;1;;LIMA;49.9104962
2141;M;35;1;;LIMA;52.2628635
2142;F;43;1;;LIMA;50.82148434
2143;F;58;1;;LIMA;49.57236515
2144;M;57;1;;LIMA;49.58935129
2145;M;41;1;;LIMA;49.57231903
2146;M;30;1;;AREQUIPA;50.08477494
2147;F;30;1;;AREQUIPA;49.25081003
2148;F;63;1;;CUSCO;51.66071766
2149;F;38;1;;CUSCO;48.59559837
2150;M;29;1;;PUNO;50.4639016
2151;M;16;1;;AYACUCHO;49.37922666
2152;M;49;1;;TACNA;49.39279612
2153;M;26;1;;MOQUEGUA;49.35453226
2154;M;53;1;;LORETO;49.89891875
2155;M;26;1;;UCAYALI;49.90900238
2156;F;56;1;;ANCASH;49.60635497
2157;F;54;1;;LA LIBERTAD;50.9660828
2158;M;59;1;;PIURA;51.986977
2159;M;22;1;;AREQUIPA;48.94170455
2160;M;28;1;;CUSCO;46.91028929
2161;M;52;1;;AYACUCHO;50.86171303
2162;F;55;1;;ICA;50.41552723
2163;M;64;1;;ICA;49.77901542
2164;M;27;1;;TACNA;47.55178793
2165;F;45;1;;JUNIN;50.34189714
2166;F;40;1;;PASCO;50.21233153
2167;M;65;1;;JUNIN;50.42629579
2168;F;27;1;;PASCO;49.66581533
2169;M;58;1;;PASCO;48.50237002
2170;M;33;1;;LIMA;49.38873406
2171;M;27;1;;LIMA;50.80282568
2172;F;29;1;;LIMA;50.43143443
2173;F;39;1;;LIMA;50.02876383
2174;M;22;1;;LIMA;51.59127757
2175;M;47;1;;LIMA;48.00920526
2176;F;33;1;;LIMA;49.64349368
2177;M;44;1;;AREQUIPA;50.60780799
2178;M;47;1;;AREQUIPA;48.65691014
2179;F;56;1;;CUSCO;50.72008006
2180;M;50;1;;CUSCO;51.58727949
2181;M;59;1;;PUNO;50.64535819
2182;M;15;1;;AYACUCHO;50.56431727
2183;F;59;1;;TACNA;48.80638037
2184;F;30;1;;MOQUEGUA;49.55474146
2185;M;29;1;;LORETO;49.247041
2186;F;56;1;;UCAYALI;48.6715719
2187;M;47;1;;ANCASH;49.55334491
2188;F;23;1;;LA LIBERTAD;47.75011217
2189;M;34;1;;PIURA;51.06668302
2190;M;26;1;;AREQUIPA;49.47768426
2191;F;44;1;;CUSCO;48.74793941
2192;F;54;1;;AYACUCHO;49.52970405
2193;M;49;1;;ICA;50.6477228
2194;M;31;1;;ICA;50.7565399
2195;M;46;1;;TACNA;50.54459758
2196;M;16;1;;JUNIN;50.92572734
2197;M;33;1;;PASCO;49.84980564
2198;M;61;1;;JUNIN;50.21148236
2199;M;15;1;;PASCO;49.72748992
2200;F;62;1;;PASCO;50.35089576
2201;F;57;1;;LIMA;49.96315321
2202;M;32;1;;LIMA;50.03559067
2203;M;39;1;;LIMA;50.34159766
2204;M;61;1;;LIMA;49.44356134
2205;F;48;1;;LIMA;52.20571287
2206;M;48;1;;LIMA;49.34108407
2207;M;55;1;;LIMA;49.68789036
2208;M;36;1;;AREQUIPA;50.39292734
2209;F;55;1;;AREQUIPA;49.62348361
2210;F;20;1;;CUSCO;49.54438912
2211;F;17;1;;CUSCO;50.03822676
2212;M;22;1;;PUNO;49.47630831
2213;M;46;1;;AYACUCHO;50.5332074
2214;F;46;1;;TACNA;48.81208616
2215;F;64;1;;MOQUEGUA;49.40194107
2216;M;60;1;;LORETO;48.79857377
2217;F;61;1;;UCAYALI;49.33893472
2218;M;62;1;;ANCASH;49.70096421
2219;F;43;1;;LA LIBERTAD;51.26436547
2220;M;25;1;;PIURA;48.99963113
2221;M;16;1;;AREQUIPA;49.66169232
2222;F;34;1;;CUSCO;51.57535317
2223;F;57;1;;AYACUCHO;49.06184219
2224;F;24;1;;ICA;51.19248936
2225;M;53;1;;ICA;48.97409115
2226;F;48;1;;TACNA;49.05749225
2227;M;58;1;;JUNIN;50.75294288
2228;M;32;1;;PASCO;50.45186602
2229;M;48;1;;JUNIN;49.17810181
2230;M;32;1;;PASCO;51.71158801
2231;M;19;1;;PASCO;49.35142725
2232;F;53;1;;LIMA;49.04294825
2233;F;18;1;;LIMA;50.15227733
2234;F;20;1;;LIMA;50.2119356
2235;F;26;1;;LIMA;49.92076727
2236;M;33;1;;LIMA;49.9878721
2237;M;45;1;;LIMA;48.75712007
2238;F;43;1;;LIMA;50.22321787
2239;M;45;1;;AREQUIPA;48.32174757
2240;M;24;1;;AREQUIPA;51.03117388
2241;M;19;1;;CUSCO;50.81864014
2242;F;62;1;;CUSCO;49.98102926
2243;M;25;1;;PUNO;51.00397037
2244;M;41;1;;AYACUCHO;50.46666328
2245;M;37;1;;TACNA;48.77997296
2246;F;43;1;;MOQUEGUA;49.62567661
2247;M;44;1;;LORETO;52.16108276
2248;F;53;1;;UCAYALI;48.76528162
2249;F;54;1;;ANCASH;48.31692864
2250;M;55;1;;LA LIBERTAD;50.0584022
2251;M;39;1;;PIURA;48.76113141
2252;F;46;1;;AREQUIPA;51.8696617
2253;M;24;1;;CUSCO;49.95874565
2254;M;56;1;;AYACUCHO;49.77017546
2255;M;38;1;;ICA;51.01066464
2256;M;53;1;;ICA;49.91333769
2257;M;65;1;;TACNA;50.64921044
2258;F;25;1;;JUNIN;49.99366183
2259;F;54;1;;PASCO;49.03176063
2260;M;27;1;;JUNIN;50.07528535
2261;M;33;1;;PASCO;50.90263308
2262;F;62;1;;PASCO;49.67700551
2263;M;61;1;;LIMA;50.40184352
2264;M;55;1;;LIMA;49.4105763
2265;F;15;1;;LIMA;49.88995165
2266;F;55;1;;LIMA;49.3715239
2267;F;23;1;;LIMA;48.26655878
2268;F;33;1;;LIMA;50.87570078
2269;M;48;1;;LIMA;50.65615849
2270;F;63;1;;AREQUIPA;50.7856717
2271;F;41;1;;AREQUIPA;50.75087785
2272;M;33;1;;CUSCO;50.48430352
2273;M;64;1;;CUSCO;49.1229202
2274;F;17;1;;PUNO;51.74390182
2275;F;18;1;;AYACUCHO;51.87328252
2276;M;63;1;;TACNA;49.79747462
2277;M;44;1;;MOQUEGUA;50.6140477
2278;M;51;1;;LORETO;50.75620888
2279;M;24;1;;UCAYALI;49.77365917
2280;F;20;1;;ANCASH;48.44536754
2281;F;47;1;;LA LIBERTAD;49.62410333
2282;F;18;1;;PIURA;48.94195586
2283;M;65;1;;AREQUIPA;51.32174754
2284;F;18;1;;CUSCO;51.05604266
2285;F;60;1;;AYACUCHO;50.63237853
2286;M;54;1;;ICA;51.72740733
2287;M;47;1;;ICA;50.26493274
2288;F;32;1;;TACNA;51.13450247
2289;F;65;1;;JUNIN;49.74439981
2290;M;52;1;;PASCO;48.76433516
2291;M;25;1;;JUNIN;50.34102162
2292;F;57;1;;PASCO;50.78785015
2293;F;18;1;;PASCO;49.88795796
2294;F;31;1;;LIMA;48.92279669
2295;F;52;1;;LIMA;48.10557968
2296;M;48;1;;LIMA;49.91019921
2297;F;59;1;;LIMA;48.75202961
2298;M;53;1;;LIMA;50.43563054
2299;M;63;1;;LIMA;49.79393156
2300;M;44;1;;LIMA;51.01176739
2301;F;27;1;;AREQUIPA;50.42146017
2302;F;56;1;;AREQUIPA;51.2623585
2303;F;35;1;;CUSCO;50.75041861
2304;F;39;1;;CUSCO;50.86640475
2305;F;41;1;;PUNO;50.53945859
2306;F;34;1;;AYACUCHO;51.72369434
2307;M;16;1;;TACNA;51.14099823
2308;F;19;1;;MOQUEGUA;48.47180536
2309;F;42;1;;LORETO;50.03135071
2310;F;45;1;;UCAYALI;50.32933877
2311;F;32;1;;ANCASH;50.41236165
2312;F;22;1;;LA LIBERTAD;51.80555535
2313;M;50;1;;PIURA;48.48412812
2314;F;42;1;;AREQUIPA;50.73583292
2315;F;65;1;;CUSCO;51.21752892
2316;M;18;1;;AYACUCHO;49.74250654
2317;F;55;1;;ICA;52.00061159
2318;M;26;1;;ICA;50.84996482
2319;M;18;1;;TACNA;49.54371937
2320;F;46;1;;JUNIN;51.47772968
2321;F;54;1;;PASCO;49.29642064
2322;F;54;1;;JUNIN;49.57569939
2323;F;62;1;;PASCO;50.59361589
2324;F;16;1;;PASCO;48.61175175
2325;M;33;1;;LIMA;52.68151802
2326;F;19;1;;LIMA;49.68339237
2327;M;41;1;;LIMA;49.96630731
2328;F;47;1;;LIMA;47.96996291
2329;F;62;1;;LIMA;50.2284658
2330;M;63;1;;LIMA;49.71076485
2331;M;54;1;;LIMA;50.26201771
2332;M;37;1;;AREQUIPA;49.61606843
2333;F;23;1;;AREQUIPA;52.02429327
2334;M;19;1;;CUSCO;49.22664713
2335;F;25;1;;CUSCO;49.85644498
2336;F;40;1;;PUNO;50.06294253
2337;F;54;1;;AYACUCHO;49.79836121
2338;M;59;1;;TACNA;50.34436301
2339;F;50;1;;MOQUEGUA;49.06101275
2340;M;56;1;;LORETO;51.85846596
2341;F;48;1;;UCAYALI;50.32776759
2342;M;52;1;;ANCASH;50.75724391
2343;F;34;1;;LA LIBERTAD;50.13850016
2344;M;26;1;;PIURA;48.58341513
2345;F;22;1;;AREQUIPA;49.96954805
2346;F;26;1;;CUSCO;50.67649585
2347;F;17;1;;AYACUCHO;49.43610153
2348;F;28;1;;ICA;50.45140839
2349;M;53;1;;ICA;48.69916042
2350;F;65;1;;TACNA;51.2740806
2351;M;63;1;;JUNIN;49.16925766
2352;M;62;1;;PASCO;48.87653301
2353;F;55;1;;JUNIN;48.33873069
2354;F;58;1;;PASCO;50.05283642
2355;M;55;1;;PASCO;51.21025614
2356;M;40;1;;LIMA;51.04214595
2357;M;61;1;;LIMA;47.39691884
2358;F;58;1;;LIMA;51.01212745
2359;F;34;1;;LIMA;49.93534439
2360;F;21;1;;LIMA;51.09569563
2361;M;34;1;;LIMA;50.44864405
2362;F;55;1;;LIMA;49.98369468
2363;F;61;1;;AREQUIPA;50.45627464
2364;M;57;1;;AREQUIPA;51.14605753
2365;F;63;1;;CUSCO;51.25092727
2366;F;64;1;;CUSCO;48.66261943
2367;F;51;1;;PUNO;48.03882027
2368;F;51;1;;AYACUCHO;50.15472108
2369;F;46;1;;TACNA;49.07436892
2370;M;61;1;;MOQUEGUA;49.95671374
2371;F;37;1;;LORETO;50.20796061
2372;F;61;1;;UCAYALI;48.23857826
2373;M;25;1;;ANCASH;50.56386987
2374;M;64;1;;LA LIBERTAD;48.60589992
2375;M;30;1;;PIURA;50.53565316
2376;M;20;1;;AREQUIPA;49.83575616
2377;M;39;1;;CUSCO;49.02465914
2378;M;45;1;;AYACUCHO;50.58556355
2379;F;42;1;;ICA;50.06672347
2380;M;35;1;;ICA;49.26179676
2381;F;49;1;;TACNA;49.37681052
2382;M;44;1;;JUNIN;48.48716922
2383;M;43;1;;PASCO;50.7411935
2384;M;16;1;;JUNIN;49.63814138
2385;M;37;1;;PASCO;49.96035668
2386;M;37;1;;PASCO;50.04080782
2387;M;52;1;;LIMA;49.98216185
2388;F;35;1;;LIMA;49.97866201
2389;M;60;1;;LIMA;50.82594776
2390;M;33;1;;LIMA;49.75547036
2391;F;42;1;;LIMA;51.05124216
2392;M;32;1;;LIMA;51.81586992
2393;F;55;1;;LIMA;50.00579783
2394;F;45;1;;AREQUIPA;51.30013563
2395;F;39;1;;AREQUIPA;51.77092944
2396;F;50;1;;CUSCO;48.93232748
2397;M;33;1;;CUSCO;49.80954326
2398;F;26;1;;PUNO;49.69991314
2399;F;60;1;;AYACUCHO;49.75691224
2400;F;21;1;;TACNA;48.65864345
2401;M;32;1;;MOQUEGUA;49.44315481
2402;F;33;1;;LORETO;49.68222736
2403;F;60;1;;UCAYALI;49.18814209
2404;M;35;1;;ANCASH;50.25877072
2405;F;31;1;;LA LIBERTAD;50.6628223
2406;M;25;1;;PIURA;50.61073166
2407;M;20;1;;AREQUIPA;49.05013582
2408;F;40;1;;CUSCO;49.72702797
2409;F;23;1;;AYACUCHO;50.56844517
2410;M;19;1;;ICA;51.24694475
2411;M;36;1;;ICA;49.8787402
2412;F;39;1;;TACNA;48.92508318
2413;M;40;1;;JUNIN;49.03814514
2414;M;40;1;;PASCO;50.26279898
2415;F;29;1;;JUNIN;50.94434258
2416;F;45;1;;PASCO;49.4545032
2417;M;21;1;;PASCO;52.46599444
2418;M;62;1;;LIMA;49.67367411
2419;M;26;1;;LIMA;50.29117854
2420;F;18;1;;LIMA;50.99504144
2421;M;27;1;;LIMA;48.98140342
2422;F;21;1;;LIMA;49.55226725
2423;M;21;1;;LIMA;49.20466779
2424;M;41;1;;LIMA;49.21452506
2425;F;55;1;;AREQUIPA;49.34636035
2426;M;30;1;;AREQUIPA;51.79918727
2427;F;64;1;;CUSCO;50.60164981
2428;M;17;1;;CUSCO;49.87986483
2429;F;24;1;;PUNO;49.26467895
2430;M;19;1;;AYACUCHO;46.08097429
2431;M;55;1;;TACNA;50.93538391
2432;F;42;1;;MOQUEGUA;50.37096787
2433;M;37;1;;LORETO;48.74469677
2434;M;27;1;;UCAYALI;49.1055987
2435;M;21;1;;ANCASH;50.28085386
2436;F;27;1;;LA LIBERTAD;49.31174674
2437;M;24;1;;PIURA;50.37186929
2438;F;51;1;;AREQUIPA;50.35672921
2439;M;65;1;;CUSCO;50.39878128
2440;M;23;1;;AYACUCHO;49.26924982
2441;M;49;1;;ICA;49.73049917
2442;M;15;1;;ICA;48.90004223
2443;F;58;1;;TACNA;50.24944814
2444;F;60;1;;JUNIN;49.69735403
2445;M;50;1;;PASCO;51.03041876
2446;M;20;1;;JUNIN;49.14786715
2447;M;44;1;;PASCO;50.0189194
2448;M;40;1;;PASCO;50.11091864
2449;F;31;1;;LIMA;51.21667773
2450;F;20;1;;LIMA;50.28096838
2451;M;42;1;;LIMA;49.52889877
2452;F;61;1;;LIMA;50.33706663
2453;F;51;1;;LIMA;50.27925726
2454;M;40;1;;LIMA;50.72701117
2455;F;19;1;;LIMA;49.4352517
2456;M;55;1;;AREQUIPA;50.42142232
2457;F;50;1;;AREQUIPA;49.63408182
2458;M;50;1;;CUSCO;49.12207058
2459;M;40;1;;CUSCO;47.60680245
2460;F;28;1;;PUNO;50.2991788
2461;F;19;1;;AYACUCHO;48.55843842
2462;M;48;1;;TACNA;49.61877889
2463;F;52;1;;MOQUEGUA;52.27994857
2464;M;34;1;;LORETO;51.33276575
2465;M;35;1;;UCAYALI;49.78350096
2466;F;31;1;;ANCASH;49.50563899
2467;M;61;1;;LA LIBERTAD;49.73117815
2468;F;52;1;;PIURA;48.82110163
2469;M;64;1;;AREQUIPA;48.42182828
2470;F;43;1;;CUSCO;52.11674721
2471;F;48;1;;AYACUCHO;50.20582515
2472;M;27;1;;ICA;50.7664384
2473;F;53;1;;ICA;48.86486369
2474;F;51;1;;TACNA;50.1369464
2475;M;23;1;;JUNIN;50.30661546
2476;M;46;1;;PASCO;50.57628309
2477;M;55;1;;JUNIN;50.36711438
2478;F;22;1;;PASCO;50.00712582
2479;M;36;1;;PASCO;49.81256098
2480;M;63;1;;LIMA;49.93116963
2481;M;56;1;;LIMA;50.01084302
2482;F;42;1;;LIMA;50.17756308
2483;M;57;1;;LIMA;51.43891628
2484;F;33;1;;LIMA;49.96011054
2485;F;45;1;;LIMA;48.42282118
2486;F;58;1;;LIMA;49.29358301
2487;M;38;1;;AREQUIPA;50.16967106
2488;M;41;1;;AREQUIPA;50.60488459
2489;M;33;1;;CUSCO;48.43047597
2490;F;48;1;;CUSCO;49.69122291
2491;F;23;1;;PUNO;50.56935808
2492;M;54;1;;AYACUCHO;49.02281286
2493;M;47;1;;TACNA;49.14333844
2494;M;20;1;;MOQUEGUA;50.37070913
2495;F;49;1;;LORETO;49.40419534
2496;M;24;1;;UCAYALI;49.53846357
2497;F;16;1;;ANCASH;50.55251045
2498;F;19;1;;LA LIBERTAD;50.25520575
2499;F;22;1;;PIURA;50.76974701
2500;M;40;1;;AREQUIPA;50.42635581
2501;M;65;1;;CUSCO;50.26773556
2502;M;57;1;;AYACUCHO;48.42194238
2503;M;51;1;;ICA;49.43290719
2504;M;54;1;;ICA;50.26598848
2505;F;16;1;;TACNA;49.91687636
2506;F;33;1;;JUNIN;50.58485087
2507;M;16;1;;PASCO;50.73110261
2508;F;33;1;;JUNIN;48.80810993
2509;F;64;1;;PASCO;49.83910239
2510;F;41;1;;PASCO;49.60615116
2511;F;36;1;;LIMA;49.79916369
2512;M;38;1;;LIMA;49.00980907
2513;F;18;1;;LIMA;49.70596855
2514;M;16;1;;LIMA;50.63021224
2515;F;22;1;;LIMA;48.12057666
2516;F;39;1;;LIMA;49.33218294
2517;M;24;1;;LIMA;51.16176167
2518;F;57;1;;AREQUIPA;50.20590191
2519;F;26;1;;AREQUIPA;48.63766793
2520;F;29;1;;CUSCO;50.20031188
2521;M;17;1;;CUSCO;49.35998207
2522;M;63;1;;PUNO;51.07036103
2523;M;51;1;;AYACUCHO;49.85745444
2524;M;35;1;;TACNA;48.25977701
2525;M;38;1;;MOQUEGUA;49.4754041
2526;M;23;1;;LORETO;50.64319192
2527;M;46;1;;UCAYALI;48.94673939
2528;F;33;1;;ANCASH;51.14019593
2529;M;52;1;;LA LIBERTAD;49.03760012
2530;M;36;1;;PIURA;49.12540864
2531;F;29;1;;AREQUIPA;51.42398281
2532;M;50;1;;CUSCO;50.62496107
2533;F;50;1;;AYACUCHO;50.03940793
2534;M;50;1;;ICA;50.41013394
2535;M;57;1;;ICA;49.88090474
2536;F;55;1;;TACNA;51.21613046
2537;F;47;1;;JUNIN;49.44897674
2538;M;15;1;;PASCO;49.46748473
2539;M;36;1;;JUNIN;49.72489358
2540;M;32;1;;PASCO;51.72730359
2541;F;49;1;;PASCO;49.41613462
2542;F;32;1;;LIMA;49.69001852
2543;F;27;1;;LIMA;49.67847926
2544;M;59;1;;LIMA;48.70261951
2545;M;30;1;;LIMA;48.49544668
2546;M;54;1;;LIMA;49.02684186
2547;M;41;1;;LIMA;50.91557617
2548;M;55;1;;LIMA;49.14929055
2549;F;36;1;;AREQUIPA;50.25155717
2550;F;39;1;;AREQUIPA;52.082187
2551;F;21;1;;CUSCO;49.61154044
2552;M;24;1;;CUSCO;48.90241596
2553;F;32;1;;PUNO;50.29939773
2554;F;54;1;;AYACUCHO;51.21987592
2555;M;32;1;;TACNA;50.41206143
2556;F;36;1;;MOQUEGUA;48.67549358
2557;M;33;1;;LORETO;50.32220547
2558;M;48;1;;UCAYALI;51.55719564
2559;M;36;1;;ANCASH;50.87745768
2560;M;39;1;;LA LIBERTAD;50.36962961
2561;F;19;1;;PIURA;48.40847681
2562;M;58;1;;AREQUIPA;48.56387895
2563;F;15;1;;CUSCO;50.45348579
2564;M;34;1;;AYACUCHO;49.11490372
2565;F;40;1;;ICA;51.91472854
2566;M;49;1;;ICA;48.71612798
2567;F;23;1;;TACNA;49.4621837
2568;F;24;1;;JUNIN;49.34097086
2569;M;33;1;;PASCO;50.55779252
2570;F;62;1;;JUNIN;48.86572543
2571;M;26;1;;PASCO;49.94435985
2572;F;50;1;;PASCO;50.54990982
2573;F;63;1;;LIMA;51.65387647
2574;M;51;1;;LIMA;50.97976079
